"Pcode","Locality","State","Comments","DeliveryOffice","PresortIndicator","ParcelZone","BSPnumber","BSPname","Category"
"7109","MOUNTAIN RIVER","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7109","PETCHEYS BAY","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7109","RAMINEA","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7109","RANELAGH","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7109","SOUTHPORT","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7109","STRATHBLANE","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7109","WATERLOO","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7109","WATTLE GROVE","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7109","WOODSTOCK","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7112","ABELS BAY","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7112","CYGNET","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7112","DEEP BAY","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7112","EGGS AND BACON BAY","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7112","GARDEN ISLAND CREEK","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7112","GARDNERS BAY","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7112","NICHOLLS RIVULET","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7112","RANDALLS BAY","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7112","VERONA SANDS","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7113","FRANKLIN","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7116","CAIRNS BAY","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7116","CASTLE FORBES BAY","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7116","GEEVESTON","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7116","POLICE POINT","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7116","PORT HUON","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7116","SHIPWRIGHTS POINT","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7116","SURGES BAY","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7117","DOVER","TAS",,"HUONVILLE","710","T1","054","TASMANIA","Delivery Area                                     "
"7119","STONOR","TAS",,"EASTERN SHORE DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7120","ANDOVER","TAS",,"EASTERN SHORE DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7120","ANTILL PONDS","TAS",,"EASTERN SHORE DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7120","BADEN","TAS",,"EASTERN SHORE DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7120","LAKE CRESCENT","TAS",,"EASTERN SHORE DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7120","LEMONT","TAS",,"EASTERN SHORE DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7120","LEVENDALE","TAS",,"EASTERN SHORE DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7120","MOUNT SEYMOUR","TAS",,"EASTERN SHORE DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7120","NALA","TAS",,"EASTERN SHORE DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7120","OATLANDS","TAS",,"EASTERN SHORE DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7120","PARATTAH","TAS",,"EASTERN SHORE DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7120","PAWTELLA","TAS",,"EASTERN SHORE DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7120","RHYNDASTON","TAS",,"EASTERN SHORE DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7120","ST PETERS PASS","TAS",,"EASTERN SHORE DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7120","STONEHENGE","TAS",,"EASTERN SHORE DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7120","TIBERIAS","TAS",,"EASTERN SHORE DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7120","TUNBRIDGE","TAS",,"EASTERN SHORE DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7120","TUNNACK","TAS",,"EASTERN SHORE DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7120","WHITEFOORD","TAS",,"EASTERN SHORE DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7120","WOODBURY","TAS",,"EASTERN SHORE DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7120","WOODSDALE","TAS",,"EASTERN SHORE DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7120","YORK PLAINS","TAS",,"EASTERN SHORE DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7139","STRATHGORDON","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","BLACK HILLS","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","BOYER","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","BRADYS LAKE","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","BRONTE PARK","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","BUSHY PARK","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","BUTLERS GORGE","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","CATAGUNYA","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","DEE","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","DERWENT BRIDGE","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","ELLENDALE","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","FENTONBURY","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","FITZGERALD","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","GLENFERN","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","GLENORA","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","GRETNA","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","HAMILTON","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","HAYES","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","HOLLOW TREE","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","KARANJA","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","LACHLAN","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","LAKE ST CLAIR","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","LIAPOOTAH","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","MACQUARIE PLAINS","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","MAGRA","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","MALBINA","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","MAYDENA","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","MOLESWORTH","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","MOOGARA","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","MOUNT FIELD","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","MOUNT LLOYD","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","NATIONAL PARK","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","NEW NORFOLK","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","OSTERLEY","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","OUSE","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","PLENTY","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","ROSEGARLAND","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","SORELL CREEK","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","STRICKLAND","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","TARRALEAH","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","TUNGATINAH","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","TYENNA","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","UXBRIDGE","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","VICTORIA VALLEY","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","WAYATINAH","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7140","WESTERWAY","TAS",,"NEW NORFOLK DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7150","ADVENTURE BAY","TAS",,"KINGSTON DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7150","ALLENS RIVULET","TAS",,"KINGSTON DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7150","ALONNAH","TAS",,"KINGSTON DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7150","BARNES BAY","TAS",,"KINGSTON DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7150","DENNES POINT","TAS",,"KINGSTON DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7150","GORDON","TAS",,"KINGSTON DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7150","GREAT BAY","TAS",,"KINGSTON DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7150","KAOOTA","TAS",,"KINGSTON DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7150","KILLORA","TAS",,"KINGSTON DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7150","LONGLEY","TAS",,"KINGSTON DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7150","LUNAWANNA","TAS",,"KINGSTON DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7150","OYSTER COVE","TAS",,"KINGSTON DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7150","PELVERATA","TAS",,"KINGSTON DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7150","SANDFLY","TAS",,"KINGSTON DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7150","SIMPSONS BAY","TAS",,"KINGSTON DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7150","UPPER WOODSTOCK","TAS",,"KINGSTON DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7151","CASEY","TAS",,"CASEY CPA","710","T1","054","TASMANIA","Delivery Area                                     "
"7151","DAVIS","TAS",,"DAVIS CPA","710","T1","054","TASMANIA","Delivery Area                                     "
"7151","MACQUARIE","TAS",,"MACQUARIE CPA","710","T1","054","TASMANIA","Delivery Area                                     "
"7151","MACQUARIE ISLAND","TAS",,"MACQUARIE CPA","710","T1","054","TASMANIA","Delivery Area                                     "
"7151","MAWSON","TAS",,"MAWSON CPA","710","T1","054","TASMANIA","Delivery Area                                     "
"7155","KETTERING","TAS",,"KINGSTON DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7162","BIRCHS BAY","TAS",,"KINGSTON DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7162","WOODBRIDGE","TAS",,"KINGSTON DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7163","FLOWERPOT","TAS",,"KINGSTON","710","T1","054","TASMANIA","Delivery Area                                     "
"7163","MIDDLETON","TAS",,"KINGSTON DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7170","ACTON PARK","TAS","Sorell","SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7170","CAMBRIDGE","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7170","LLANHERNE","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7170","MOUNT RUMNEY","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7170","ROCHES BEACH","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7170","SEVEN MILE BEACH","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7171","MIDWAY POINT","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7171","PENNA","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7171","SHARK POINT","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7172","NUGENT","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7172","ORIELTON","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7172","PAWLEENA","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7172","SORELL","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7172","WATTLE HILL","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7173","CARLTON","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7173","CONNELLYS MARSH","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7173","DODGES FERRY","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7173","FORCETT","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7173","LEWISHAM","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7173","PRIMROSE SANDS","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7174","COPPING","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7175","BREAM CREEK","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7175","MARION BAY","TAS",,"SORELL","710","T1","054","TASMANIA","Delivery Area                                     "
"7176","KELLEVIE","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7177","DUNALLEY","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7178","MURDUNNA","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7179","EAGLEHAWK NECK","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7180","TARANNA","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7182","FORTESCUE BAY","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7182","OAKWOOD","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7182","PORT ARTHUR","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7182","RADNOR","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7182","STEWARTS BAY","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7183","HIGHCROFT","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7184","NUBEENA","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7184","STORMLEA","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7185","PREMAYDENA","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7186","SALTWATER RIVER","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7186","SLOPEN MAIN BEACH","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7187","KOONYA","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7190","APSLAWN","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7190","BUCKLAND","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7190","CRANBROOK","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7190","LITTLE SWANPORT","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7190","LOUISVILLE","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7190","MARIA ISLAND","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7190","ORFORD","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7190","RUNNYMEDE","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7190","SPRING BAY","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7190","SPRING BEACH","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7190","SWANSEA","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7190","TRIABUNNA","TAS",,"SORELL DC","710","T1","054","TASMANIA","Delivery Area                                     "
"7209","ROSS","TAS",,"LONGFORD","717","T1","054","TASMANIA","Delivery Area                                     "
"7210","CAMPBELL TOWN","TAS",,"LONGFORD","717","T1","054","TASMANIA","Delivery Area                                     "
"7210","LAKE LEAKE","TAS",,"LONGFORD","717","T1","054","TASMANIA","Delivery Area                                     "
"7211","CLEVELAND","TAS",,"LONGFORD","717","T1","054","TASMANIA","Delivery Area                                     "
"7211","CONARA","TAS",,"LONGFORD","717","T1","054","TASMANIA","Delivery Area                                     "
"7211","EPPING FOREST","TAS",,"LONGFORD","717","T1","054","TASMANIA","Delivery Area                                     "
"7212","BLESSINGTON","TAS",,"LONGFORD","717","T1","054","TASMANIA","Delivery Area                                     "
"7212","BURNS CREEK","TAS",,"LONGFORD","717","T1","054","TASMANIA","Delivery Area                                     "
"7212","CLARENDON","TAS",,"LONGFORD","717","T1","054","TASMANIA","Delivery Area                                     "
"7212","DEDDINGTON","TAS",,"LONGFORD","717","T1","054","TASMANIA","Delivery Area                                     "
"7212","ENGLISH TOWN","TAS",,"LONGFORD","717","T1","054","TASMANIA","Delivery Area                                     "
"7212","EVANDALE","TAS",,"LONGFORD","717","T1","054","TASMANIA","Delivery Area                                     "
"7212","MUSSELBORO","TAS",,"LONGFORD","717","T1","054","TASMANIA","Delivery Area                                     "
"7212","NILE","TAS",,"LONGFORD","717","T1","054","TASMANIA","Delivery Area                                     "
"7212","ROSES TIER","TAS",,"LONGFORD","717","T1","054","TASMANIA","Delivery Area                                     "
"7212","WESTERN JUNCTION","TAS",,"LONGFORD","717","T1","054","TASMANIA","Delivery Area                                     "
"7213","AVOCA","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7213","LLEWELLYN","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7213","ROSSARDEN","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7213","ROYAL GEORGE","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7213","STORYS CREEK","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7214","FINGAL","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7214","FRODSLEY","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7214","MANGANA","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7214","MATHINNA","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7214","ORMLEY","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7214","TOWER HILL","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7214","TULLOCHGORUM","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7214","UPPER ESK","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7215","BICHENO","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7215","CHAIN OF LAGOONS","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7215","COLES BAY","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7215","CORNWALL","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7215","CULLENSWOOD","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7215","DIANAS BASIN","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7215","DOUGLAS RIVER","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7215","FALMOUTH","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7215","FOUR MILE CREEK","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7215","GRAY","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7215","MOUNT NICHOLAS","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7215","SCAMANDER","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7215","SEYMOUR","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7215","ST MARYS","TAS",,"ST MARYS","717","T1","054","TASMANIA","Delivery Area                                     "
"7216","AKAROA","TAS",,"ST HELENS","717","T1","054","TASMANIA","Delivery Area                                     "
"7216","ANSONS BAY","TAS",,"ST HELENS","717","T1","054","TASMANIA","Delivery Area                                     "
"7216","BINALONG BAY","TAS",,"ST HELENS","717","T1","054","TASMANIA","Delivery Area                                     "
"7216","GOSHEN","TAS",,"ST HELENS","717","T1","054","TASMANIA","Delivery Area                                     "
"7216","GOULDS COUNTRY","TAS",,"ST HELENS","717","T1","054","TASMANIA","Delivery Area                                     "
"7216","LOTTAH","TAS",,"ST HELENS","717","T1","054","TASMANIA","Delivery Area                                     "
"7216","PRIORY","TAS",,"ST HELENS","717","T1","054","TASMANIA","Delivery Area                                     "
"7216","PYENGANA","TAS",,"ST HELENS","717","T1","054","TASMANIA","Delivery Area                                     "
"7216","ST HELENS","TAS",,"ST HELENS","717","T1","054","TASMANIA","Delivery Area                                     "
"7216","STIEGLITZ","TAS",,"ST HELENS","717","T1","054","TASMANIA","Delivery Area                                     "
"7248","INVERESK","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7248","INVERMAY","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7248","MAYFIELD","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7248","MOWBRAY","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7248","NEWNHAM","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7248","ROCHERLEA","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7249","FRANKLIN VILLAGE","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7249","GLEN DHU","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7249","KINGS MEADOWS","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7249","PUNCHBOWL","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7249","SANDHILL","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7249","SOUTH LAUNCESTON","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7249","YOUNGTOWN","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7250","CORRA LINN","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7250","EAST LAUNCESTON","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7250","ELPHIN","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7250","LAUNCESTON","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7250","NEWSTEAD","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7250","NORWOOD","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7250","PROSPECT","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7250","PROSPECT VALE","TAS","PO Boxes","PROSPECT LPO","730","T1","054","TASMANIA","Delivery Area                                     "
"7250","RAVENSWOOD","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7250","RIVERSIDE","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7250","ST LEONARDS","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7250","SUMMERDALE","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7250","SUMMERHILL","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7250","TRAVELLERS REST","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7250","TREVALLYN","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7250","WAVERLEY","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7250","WEST LAUNCESTON","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7250","WINDMILL HILL","TAS",,"LAUNCESTON DC","730","T1","054","TASMANIA","Delivery Area                                     "
"7252","BACK CREEK","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7252","BEECHFORD","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7252","DILSTON","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7252","HILLWOOD","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7252","LEFROY","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7252","LULWORTH","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7252","MOUNT DIRECTION","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
